# Attributs des unites de Total War: WARHAMMER III, par nom affiche.
#
# Source : le jeu de base ET les 133 packs du workshop installes.
#   db.pack        — ATTENTION, c'est db.pack et non data.pack, qui ne contient
#                    aucune table ;
#   local_en.pack  — INDISPENSABLE et facile a oublier : il ne porte aucune table,
#                    seulement les NOMS AFFICHES du jeu de base. Sans lui, toutes
#                    les unites vanilla sortent du resultat faute de nom, et le
#                    fichier produit parait pourtant plus riche. Un compteur ne
#                    voit pas cette erreur : quatre unites temoins, si.
#   workshop\\1142710\\*\\*.pack — les mods.
#
# Tables lues, et la liaison correcte entre elles :
#   land_units_tables                          cle d'unite -> nom de GROUPE
#   unit_attributes_to_groups_junctions_tables nom de groupe -> attributs
#   land_units_to_unit_abilites_junctions      pour les deux familles de soin
#   land_units_onscreen_name_*                 cle d'unite -> nom affiche
# Passer par le groupe est obligatoire : dans le jeu de base il porte le meme nom
# que l'unite, ce qui laisse croire qu'on peut s'en dispenser, mais les mods
# declarent de vrais groupes partages (« wh3_deer24_BINGYONG_attributes »).
# Extraction : ~\\.claude\\tools\\tww\\dump_db_rows.ps1, qui suit le SCHEMA de la
# table. Ne PAS utiliser dump_db.ps1, qui extrait les chaines a plat.
#
# Format :  Nom affiche <TAB> attribut,attribut,...
#
# DEUX PSEUDO-ATTRIBUTS viennent de la table des CAPACITES, pas de celle des
# attributs — du point de vue d'une note de fiche c'est la meme affirmation :
#   regeneration  soin continu (wh_main_unit_passive_regeneration et la variante
#                 nurglesque). Recompense une unite qui TIENT.
#   the_hunger    soin vampirique, les trois cles ..._the_hunger. Rend des PV EN
#                 TUANT. Recompense une unite qu'on LANCE.
# Les separer est indispensable : confondus, ils faisaient accuser quatre Varghulf
# a tort. Methode validee sur les Trolls de Riviere, qui portent la vraie
# Regeneration. healing_power dans land_units ne discrimine rien (vaut 1 partout).
#
# UNION ENTRE PACKS. L'ordre de chargement des mods n'est pas connu ici, donc on
# prend l'union des attributs. Un mod qui RETIRE un attribut ne sera pas vu : le
# controle peut donc taire un vrai defaut, jamais en inventer un. C'est le bon sens
# d'erreur pour un outil informatif. Meme raison pour les noms : quand un mod
# renomme une unite du jeu de base, les DEUX noms sont conserves.
#
# Regenerer apres un DLC ou un nouveau mod : voir scratchpad de la session du
# 19/08/2026 (generer_attributs_v2.ps1 puis installer_attributs.ps1). Le script de
# generation verifie quatre unites temoins et refuse d'installer si l'une est
# fausse — un total ne prouve rien.
#
# 4423 unites portant au moins un attribut.
#
"Contorted Man"	causes_fear,causes_terror,hide_forest,unbreakable,undead,yin
Captured Feral Ice Bears	causes_fear,guerrilla_deploy,hide_forest,ignore_trees
Captured Feral Manticore	causes_fear,causes_terror,flying
Captured Giant Wolves	causes_fear,guerrilla_deploy,hide_forest,strider
Captured Necrofex Colossus	causes_fear,causes_terror,mounted_fire_move,undead
Captured Rock Lobber	cant_run,expendable
Captured Rotting Leviathan	causes_fear,causes_terror,charge_defense,charge_reflection,flanking_immune,ogre_charge
Captured Spear Chukkas	cant_run,expendable
Carabiniers	guerrilla_deploy,hide_forest,mounted_fire_move
Caradryan	causes_fear,causes_terror,charge_defense,charge_reflection,encourages,flying,hide_forest,immune_to_psychology
Caress, the Darkling Prince	causes_fear,causes_terror,daemonic,devastating_flanker,encourages,mark_slaanesh,regeneration
Carin Wraiths	causes_fear,causes_terror,hide_forest,strider,undead
Carlsson Militia	hide_forest
Carriers of the Immaculate Fume	hide_forest
Carrion	causes_fear,flying,guerrilla_deploy,undead
Carrion Riders	causes_fear,causes_terror,flying,guerrilla_deploy,ogre_charge,the_hunger,undead
Carroburg Greatswords (Greatswords)	hide_forest,unbreakable
Carronade	cant_run
Carronades	cant_run,causes_fear,undead
Casadesus	disciplined,encourages,fatigue_immune,flying,guerrilla_deploy,hide_forest
Casket of Souls	causes_fear,undead
Cassyon de Parravon	causes_fear,causes_terror,encourages,fatigue_immune,flying,guerrilla_deploy,hide_forest,immune_to_psychology,knight
Cathay Slaves (Crossbow)	hide_forest,yin
Cathay Slaves (Musket)	hide_forest
Cathay Slaves (Shield Sword)	expendable,formed_attack,hide_forest
Cathayan Buccaneers	hide_forest
Cathayan Ogres	causes_fear,hide_forest,ogre_charge
Cave Bats	causes_fear,expendable,flying,guerrilla_deploy,hide_forest
Cavill	encourages,hide_forest,immune_to_psychology
Ceithin-Har	causes_fear,causes_terror,flying
Celebrants	guerrilla_deploy,hide_forest,ignore_trees,unbreakable
Celestial Dragon Crossbows	hide_forest,yin
Celestial Dragon Guard	charge_defense,charge_reflection,formed_attack,hide_forest,yang
Celestial Dragon Monk	fatigue_immune,hide_forest,strider,yin
Celestial General	causes_fear,causes_terror,encourages,flying,hide_forest
Celestial Lion	causes_fear,causes_terror,flying,yang
Celestial Monks	fatigue_immune,hide_forest,immune_to_psychology,strider,yin
Celestial Wizard	encourages,flying,hide_forest
Centaur Elders	causes_fear,guerrilla_deploy,hide_forest
Centaur Ogham-Warden	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaur Ogham-Warden (Beasts)	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaur Ogham-Warden (Great Axe)	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaur Ogham-Warden (Great Bow)	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaur Ogham-Warden (Life)	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaur Ogham-Warden (Light)	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaur Ogham-Warden (Truth)	causes_fear,encourages,guerrilla_deploy,hide_forest
Centaurs	causes_fear,guerrilla_deploy,hide_forest
Centaurs (Bows)	causes_fear,guerrilla_deploy,hide_forest,mounted_fire_move
Centigor Elder	causes_fear,causes_terror
Centigors	guerrilla_deploy,hide_forest,ignore_trees
Centigors (Great Weapons)	guerrilla_deploy,hide_forest,ignore_trees
Centigors (Throwing Axes)	guerrilla_deploy,hide_forest,ignore_trees,mounted_fire_move
Centigors of Tzeentch	guerrilla_deploy,hide_forest,ignore_trees,mark_tzeentch
Chained Ones (Pusbags)	expendable,hide_forest
Chakax	charge_defense,charge_reflection,encourages,hide_forest,immune_to_psychology
Chameleon Skink Prowler	encourages,guerrilla_deploy,hide_forest,mounted_fire_move,skink,stalk,strider
Chameleon Skink Sentinel	encourages,guerrilla_deploy,hide_forest,mounted_fire_move,skink,stalk,strider
Chameleon Skink Stalkers	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skink Stalkers of Chotec	fatigue_immune,guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skink Stalkers of Conalxa	guerrilla_deploy,mounted_fire_move,skink,strider,unspottable
Chameleon Skink Stalkers of Huanchi	guerrilla_deploy,mounted_fire_move,skink,snipe,stalk,strider
Chameleon Skink Stalkers of Quetzl	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skink Stalkers of Sotek	guerrilla_deploy,ignore_imbue_contact_effects_enemy,mounted_fire_move,skink,stalk
Chameleon Skink Stalkers of Tepok	guerrilla_deploy,mounted_fire_move,skink,spell_mastery,stalk,strider
Chameleon Skink Stalkers of Tlazcotl	contempt,disciplined,guerrilla_deploy,immune_to_psychology,mounted_fire_move,skink,stalk,strider
Chameleon Skink Stalkers of Tzunki	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skinks	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skinks of Chotec	fatigue_immune,guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skinks of Conalxa	guerrilla_deploy,mounted_fire_move,skink,strider,unspottable
Chameleon Skinks of Huanchi	guerrilla_deploy,mounted_fire_move,skink,snipe,stalk,strider
Chameleon Skinks of Quetzl	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Skinks of Sotek	guerrilla_deploy,ignore_imbue_contact_effects_enemy,mounted_fire_move,skink,stalk,strider
Chameleon Skinks of Tepok	guerrilla_deploy,mounted_fire_move,skink,spell_mastery,stalk
Chameleon Skinks of Tlazcotl	contempt,disciplined,guerrilla_deploy,immune_to_psychology,mounted_fire_move,skink,stalk,strider
Chameleon Skinks of Tzunki	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Chameleon Stalkers	guerrilla_deploy,mounted_fire_move,skink,stalk,strider
Champions of Khorne	hide_forest,mark_khorne
Champions Of Slaanesh	causes_fear,devastating_flanker,hide_forest,immune_to_psychology,mark_slaanesh,strider
Changebringers	causes_fear,daemonic,flying,strider
Channeler	encourages,hide_forest,spell_mastery
Chanters	hide_forest,yin
Chanters (Occult Lanterns)	hide_forest,yin
Chaos Chariots	hide_forest
Chaos Chariots of Khorne	hide_forest,mark_khorne
Chaos Chariots of Nurgle	hide_forest,mark_nurgle
Chaos Chariots of Slaanesh	devastating_flanker,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Chariots of Tzeentch	hide_forest,mark_tzeentch
Chaos Dragon	causes_fear,causes_terror,flying,mark_tzeentch
Chaos Dwarf Blunderbusses	contempt,hide_forest
Chaos Dwarf Warriors	charge_defense_vs_large,contempt,hide_forest
Chaos Dwarf Warriors (Great Weapons)	contempt,hide_forest
Chaos Feral Manticore	causes_fear,causes_terror,flying
Chaos Frost Dragon	causes_fear,causes_terror,flying
Chaos Furies	causes_fear,daemonic,flying,guerrilla_deploy
Chaos Furies (Khorne)	causes_fear,daemonic,flying,guerrilla_deploy
Chaos Furies (Nurgle)	causes_fear,daemonic,flying,guerrilla_deploy
Chaos Furies (Slaanesh)	causes_fear,daemonic,devastating_flanker,flying,guerrilla_deploy,strider
Chaos Furies (Tzeentch)	causes_fear,daemonic,flying,guerrilla_deploy
Chaos Giant	causes_fear,causes_terror,wallbreaker
Chaos Giant of Khorne	causes_fear,causes_terror,mark_khorne,wallbreaker
Chaos Giant of Nurgle	causes_fear,causes_terror,mark_nurgle,wallbreaker
Chaos Knights	causes_fear,hide_forest
Chaos Knights (Lances)	causes_fear,hide_forest
Chaos Knights of Khorne	causes_fear,hide_forest,mark_khorne
Chaos Knights of Khorne (Lances)	causes_fear,hide_forest,mark_khorne
Chaos Knights of Nurgle	causes_fear,hide_forest,mark_nurgle
Chaos Knights of Nurgle (Lances)	causes_fear,hide_forest,mark_nurgle
Chaos Knights of Slaanesh	causes_fear,devastating_flanker,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Knights of Slaanesh (Lances)	causes_fear,devastating_flanker,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Knights of Tzeentch	causes_fear,hide_forest,mark_tzeentch
Chaos Knights of Tzeentch (Lances)	causes_fear,hide_forest,mark_tzeentch
Chaos Lord	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Lord – Deprecated	causes_fear,encourages,hide_forest
Chaos Lord of Khorne	causes_fear,encourages,hide_forest,mark_khorne
Chaos Lord of Nurgle	causes_fear,encourages,hide_forest,mark_nurgle
Chaos Lord of Slaanesh	causes_fear,devastating_flanker,encourages,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Lord of Tzeentch	charge_defense,charge_reflection,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Ogre Brawlers	causes_fear,hide_forest,ogre_charge
Chaos Ogre Brawlers (Dual Weapons)	causes_fear,hide_forest,ogre_charge
Chaos Ogre Bruiser	causes_fear,hide_forest,immune_to_psychology,mounted_fire_move,ogre_charge,wallbreaker
Chaos Ogre Fighters (Great Weapons)	causes_fear,hide_forest,ogre_charge
Chaos Ogre Fighters (Ironfists)	causes_fear,hide_forest,ogre_charge
Chaos Ogre Fighters (Spears)	causes_fear,hide_forest,ogre_charge
Chaos Ogre Spawn	causes_fear,hide_forest,ogre_charge,unbreakable,unyielding_assault
Chaos Ogre Tyrant	causes_fear,causes_terror,encourages,hide_forest,ogre_charge,strider,wallbreaker
Chaos Ogre Warmongers (Great Weapons)	causes_fear,hide_forest,immune_to_psychology,ogre_charge
Chaos Ogre Warmongers (Ogre Pistol)	causes_fear,hide_forest,immune_to_psychology,mounted_fire_move,ogre_charge
Chaos Ogres of Khorne	causes_fear,hide_forest,immune_to_psychology,mark_khorne,ogre_charge
Chaos Ogres of Nurgle	causes_fear,hide_forest,immune_to_psychology,mark_nurgle,ogre_charge,regeneration
Chaos Ogres of Slaanesh	causes_fear,devastating_flanker,hide_forest,immune_to_psychology,mark_slaanesh,ogre_charge,strider
Chaos Ogres of Tzeentch	causes_fear,hide_forest,immune_to_psychology,mark_tzeentch,ogre_charge
Chaos Sorcerer (Death)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer (Death) – Deprecated	encourages,hide_forest
Chaos Sorcerer (Fire)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer (Fire) – Deprecated	encourages,hide_forest
Chaos Sorcerer (Metal)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer (Metal) – Merged with Chaos Steed	encourages,hide_forest
Chaos Sorcerer (Shadows)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer (Shadows) – Deprecated	encourages,hide_forest
Chaos Sorcerer Lord (Death)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer Lord (Death) – Deprecated	causes_fear,encourages,hide_forest
Chaos Sorcerer Lord (Fire)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer Lord (Fire) – Deprecated	causes_fear,encourages,hide_forest
Chaos Sorcerer Lord (Metal)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer Lord (Metal) – Deprecated	encourages,hide_forest
Chaos Sorcerer Lord (Shadows)	causes_fear,causes_terror,encourages,flying,hide_forest
Chaos Sorcerer Lord (Shadows) – Deprecated	encourages,hide_forest
Chaos Sorcerer Lord of Nurgle (Death)	causes_fear,encourages,hide_forest,mark_nurgle
Chaos Sorcerer Lord of Nurgle (Nurgle)	causes_fear,encourages,hide_forest,mark_nurgle
Chaos Sorcerer Lord of Slaanesh (Shadows)	encourages,hide_forest,immune_to_psychology,mark_slaanesh,spell_mastery,strider
Chaos Sorcerer Lord of Slaanesh (Slaanesh)	encourages,hide_forest,immune_to_psychology,mark_slaanesh,spell_mastery,strider
Chaos Sorcerer Lord of Tzeentch (Life)	causes_fear,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Sorcerer Lord of Tzeentch (Metal)	causes_fear,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Sorcerer Lord of Tzeentch (Tzeentch)	causes_fear,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Sorcerer of Nurgle (Death)	causes_fear,encourages,hide_forest,immune_to_psychology,mark_nurgle
Chaos Sorcerer of Nurgle (Nurgle)	causes_fear,encourages,hide_forest,immune_to_psychology,mark_nurgle
Chaos Sorcerer of Slaanesh (Shadows)	causes_fear,devastating_flanker,encourages,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Sorcerer of Slaanesh (Slaanesh)	causes_fear,devastating_flanker,encourages,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Sorcerer of Tzeentch (Life)	causes_fear,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Sorcerer of Tzeentch (Metal)	causes_fear,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Sorcerer of Tzeentch (Tzeentch)	causes_fear,encourages,flying,hide_forest,mark_tzeentch,strider
Chaos Spawn	causes_fear,hide_forest,ignore_trees,unbreakable
Chaos Touched Bears	causes_fear,guerrilla_deploy,hide_forest,ignore_trees
Chaos Trolls	causes_fear,hide_forest,regeneration
Chaos Trolls (Armoured)	causes_fear,hide_forest,regeneration
Chaos Vultures	causes_fear,flying,guerrilla_deploy,hide_forest
Chaos Warhounds	guerrilla_deploy,hide_forest,strider
Chaos Warhounds (Poison)	guerrilla_deploy,hide_forest,strider
Chaos Warhounds of Khorne	guerrilla_deploy,hide_forest,mark_khorne,strider
Chaos Warhounds of Tzeentch	guerrilla_deploy,hide_forest,mark_tzeentch,strider
Chaos Warriors	hide_forest
Chaos Warriors (Great Weapons)	hide_forest
Chaos Warriors (Halberds)	charge_defense_vs_large,charge_reflection,hide_forest
Chaos Warriors of Khorne	hide_forest,mark_khorne
Chaos Warriors of Khorne (Dual Weapons)	hide_forest,mark_khorne
Chaos Warriors of Khorne (Halberds)	charge_defense_vs_large,charge_reflection,hide_forest,mark_khorne
Chaos Warriors of Nurgle	hide_forest,mark_nurgle
Chaos Warriors of Nurgle (Great Weapons)	hide_forest,mark_nurgle
Chaos Warriors of Slaanesh	hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Warriors of Slaanesh (Hellscourges)	charge_defense,charge_reflection,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chaos Warriors of Tzeentch	hide_forest,mark_tzeentch
Chaos Warriors of Tzeentch (Halberds)	charge_defense_vs_large,charge_reflection,hide_forest,mark_tzeentch
Chaos Warshrine	causes_fear,encourages
Chaos Warshrine of Khorne	causes_fear,encourages,mark_khorne
Chaos Warshrine of Nurgle	causes_fear,encourages,mark_nurgle
Chaos Warshrine of Slaanesh	causes_fear,encourages,immune_to_psychology,mark_slaanesh,strider
Chaos Warshrine of Tzeentch	causes_fear,encourages,mark_tzeentch
Chaos Wastes Behemoth	causes_fear,causes_terror,strider,wallbreaker
Charred Nurses	causes_fear,encourages,hide_forest,undead,yang
Chief Handmaiden Lirazel	causes_fear,charge_defense_vs_large,charge_reflection,encourages,flying,hide_forest,ignore_trees,immune_to_psychology,mounted_fire_move
Chieftain	causes_fear,charge_defense_vs_large,charge_reflection,encourages,hide_forest,moulder_monster
Children of Doom	encourages,hide_forest,mark_nurgle
Chilfroy d'Artois	causes_fear,causes_terror,encourages,flying,hide_forest,knight
Chill of Sontar (War Hydra)	causes_fear,causes_terror,regeneration
Chimera	causes_fear,causes_terror,flanking_immune,flying
Chosen	hide_forest
Chosen (Great Weapons)	hide_forest
Chosen (Halberds)	charge_defense_vs_large,charge_reflection,hide_forest
Chosen of Ishernos	causes_fear,elemental,hide_forest,ignore_trees,immune_to_psychology,regeneration
Chosen of Khorne	hide_forest,mark_khorne
Chosen of Khorne (Dual Weapons)	hide_forest,mark_khorne
Chosen of Nurgle	hide_forest,mark_nurgle
Chosen of Nurgle (Great Weapons)	hide_forest,mark_nurgle
Chosen of Slaanesh	hide_forest,immune_to_psychology,mark_slaanesh,strider
Chosen of Slaanesh (Hellscourges)	charge_defense,charge_reflection,hide_forest,immune_to_psychology,mark_slaanesh,strider
Chosen of the Cabal	hide_forest,mark_tzeentch,unbreakable
Chosen of the Gods (Ushabti – Great Bows)	causes_fear,construct,hide_forest
Chosen of Tzeentch	hide_forest,mark_tzeentch
Chosen of Tzeentch (Halberds)	charge_defense_vs_large,charge_reflection,hide_forest,mark_tzeentch
Chronos Goodheart	encourages,hide_forest
Chronos Goodheart (Warhorse)	encourages,hide_forest
Chulann's Marsh Hornets (Bog Beast Raiders)	causes_fear,hide_forest
Clan Vulkn Tailslashers (Clanrats – Shields)	hide_forest
Clank Runners	mounted_fire_move
Clanrat Spears	charge_defense_vs_large,charge_reflection,hide_forest
Clanrat Spears (Shields)	charge_defense_vs_large,charge_reflection,hide_forest
Clanrats	hide_forest
Clanrats (Shields)	hide_forest
Clatter Runners	mounted_fire_move
Clawspeaker (Beasts)	encourages,hide_forest,ignore_trees,tiger_warrior
Clawspeaker (Life)	encourages,hide_forest,ignore_trees,tiger_warrior
Clawspeaker (Shadows)	encourages,hide_forest,ignore_trees,tiger_warrior
Cluster Mortars	hide_forest
Coatl	causes_fear,causes_terror,flying,wallbreaker
Coatl Protector (Death)	causes_fear,causes_terror,encourages,flying
Coatl Protector (Heavens)	causes_fear,causes_terror,encourages,flying
Coatl Protector (Life)	causes_fear,causes_terror,encourages,flying
Coatl Protector (Light)	causes_fear,causes_terror,encourages,flying
Cockatrice	causes_fear,causes_terror,flying
Cockatrice Sculptor	causes_fear,causes_terror,flying,unbreakable
Coeddil	causes_fear,causes_terror,charge_defense,encourages,guerrilla_deploy,hide_forest,ignore_trees,unbreakable
Cohort of Huatl (Kroxigor Brawlers)	causes_fear,fatigue_immune,hide_forest,kroxigor
Cohort of Huatl (Sacred Kroxigor)	causes_fear,fatigue_immune,hide_forest,kroxigor
Cohort of Sotek (Red Crested Skinks)	hide_forest,ignore_imbue_contact_effects_enemy,skink,unbreakable
Cohort of Sotek (Skink Braves)	hide_forest,ignore_imbue_contact_effects_enemy,skink,unbreakable
Cold One Chariots	causes_fear,hide_forest
Cold One Dread Knights	causes_fear,hide_forest
Cold One Knights	causes_fear,hide_forest
Cold One Riders	causes_fear,hide_forest,ignore_trees
Cold One Spear-Riders	causes_fear,hide_forest,ignore_trees
Cold One Spear-Riders of Chotec	causes_fear,fatigue_immune,ignore_trees
Cold One Spear-Riders of Huanchi	causes_fear,stalk,strider
Cold One Spear-Riders of Quetzl	causes_fear,ignore_trees
Cold One Spear-Riders of Sotek	causes_fear,ignore_imbue_contact_effects_enemy,ignore_trees
Cold One Spear-Riders of Tepok	causes_fear,ignore_trees,spell_mastery
Cold One Spear-Riders of Tlazcotl	causes_fear,contempt,disciplined,ignore_trees,immune_to_psychology
Colonial Militia	charge_defense_vs_large,guerrilla_deploy,hide_forest,mounted_fire_move,stalk
Colonial Militiamen	hide_forest
Colossadon Hunters (Ripperdactyl Riders)	causes_fear,flying,guerrilla_deploy
Colossal Iron Squig	armoured_vehicle,causes_fear,causes_terror,squig
Colossal Squig	causes_fear,causes_terror,squig
Common Trolls	causes_fear,hide_forest,regeneration
Company of the Kalendirian (Ship's Company)	hide_forest,immune_to_psychology
Copsewight	causes_fear,causes_terror,guerrilla_deploy,hide_forest,ignore_trees,undead
Cora'C'ulhowk	encourages,hide_forest,skink
Corpse Cart	causes_fear,hide_forest,regeneration,undead
Corpse Cart (Balefire)	causes_fear,hide_forest,regeneration,undead
Corpse Cart (Unholy Lodestone)	causes_fear,hide_forest,regeneration,undead
Corrupt Throwers	causes_fear,hide_forest,mark_nurgle,ogre_charge
Corrupted Bastiladon (Khorne)	causes_fear,causes_terror,flanking_immune,mark_khorne
Corrupted Bastiladon (Nurgle)	causes_fear,causes_terror,flanking_immune,mark_nurgle
Corrupted Bastiladon (Slaanesh)	causes_fear,causes_terror,flanking_immune,immune_to_psychology,mark_slaanesh,strider
Corrupted Bastiladon (Tzeentch)	causes_fear,causes_terror,flanking_immune,mark_tzeentch
Corrupted Carnosaur (Khorne)	causes_fear,causes_terror,mark_khorne
Corrupted Coatl (Tzeentch)	causes_fear,causes_terror,flying,mark_tzeentch
Corrupted Dryads	causes_fear,guerrilla_deploy,hide_forest,ignore_trees,immune_to_psychology,mark_slaanesh,strider
Corrupted Feral Ice Bears	causes_fear,guerrilla_deploy,hide_forest,ignore_trees
Corrupted Forest Dragon	causes_fear,causes_terror,flying,immune_to_psychology,mark_slaanesh,strider
Corrupted Ice Guard (Glaives)	charge_defense_vs_large,charge_reflection,hide_forest,immune_to_psychology
Corrupted Ice Guard (Swords)	hide_forest,immune_to_psychology
Corrupted Legion (Crypt Ghouls)	causes_fear,guerrilla_deploy,hide_forest,stalk,undead
Corrupted Priest (Death)	causes_fear,encourages,hide_forest,undead
Corrupted Priest (Shadows)	causes_fear,encourages,hide_forest,undead
Corrupted Priest (Vampires)	causes_fear,encourages,hide_forest,undead
Corrupted Rat Spawn	causes_fear,causes_terror,hide_forest,moulder_monster,unbreakable
Corrupted Stegadon (Nurgle)	causes_fear,causes_terror,mark_nurgle
Corrupted Treekin	causes_fear,charge_defense_vs_large,guerrilla_deploy,hide_forest,ignore_trees,immune_to_psychology,mark_slaanesh,strider
Corrupted Treeman	causes_fear,causes_terror,charge_defense,guerrilla_deploy,hide_forest,ignore_trees,immune_to_psychology,mark_slaanesh,strider
Corrupted Troglodon (Slaanesh)	causes_fear,causes_terror,immune_to_psychology,mark_slaanesh,strider
Corsair Legion (Dual Cutlass)	causes_fear,guerrilla_deploy,hide_forest,undead
Corsairs	guerrilla_deploy,hide_forest,mounted_fire_move
Council Guard (Stormvermin – Halberds)	charge_defense_vs_large,charge_reflection,hide_forest,unbreakable
Count Noctilus	causes_fear,causes_terror,charge_defense_vs_large,charge_reflection,encourages,hide_forest,mounted_fire_move,the_hunger,undead
Crab Boys (Freeboota Boyz)	can_block_missiles_360,hide_forest,immune_to_psychology
Crane Gunners	hide_forest,yin
Cranequiniers	guerrilla_deploy,hide_forest,mounted_fire_move
Crawlers in the Dark (Verminkeepers)	charge_defense_vs_large,charge_reflection,hide_forest
Criminal Network Overseer	causes_fear,encourages,hide_forest,undead
Crimson Death	hide_forest,ignore_trees
Crimson Reaper	hide_forest
Crispijn van Haagen	encourages,hide_forest
Crone Hellebron	causes_fear,causes_terror,encourages,flying,hide_forest
Crossbowmen	hide_forest,yin
Crotaz'l	causes_fear,encourages,hide_forest,ignore_imbue_contact_effects_enemy,ignore_trees
Crows	causes_fear,expendable,flying,guerrilla_deploy,hide_forest
Crushers (Great Weapons)	causes_fear,hide_forest,wallbreaker
Crushers (Ironfists)	causes_fear,hide_forest,wallbreaker
Crushers (Ogre Pit fighter Champions)	causes_fear,encourages,hide_forest,mounted_fire_move,wallbreaker
Crypt Ghouls	causes_fear,guerrilla_deploy,hide_forest,stalk,undead
Crypt Horrors	causes_fear,hide_forest,regeneration,undead
Culchan Riders	causes_fear,guerrilla_deploy,hide_forest,mounted_fire_move
Culchan Riders of Chotec	causes_fear,fatigue_immune,guerrilla_deploy,hide_forest,mounted_fire_move
Culchan Riders of Huanchi	causes_fear,guerrilla_deploy,ignore_trees,mounted_fire_move,stalk
Culchan Riders of Quetzl	causes_fear,guerrilla_deploy,hide_forest,mounted_fire_move
Culchan Riders of Sotek	causes_fear,guerrilla_deploy,hide_forest,ignore_imbue_contact_effects_enemy,mounted_fire_move
Culchan Riders of Tepok	causes_fear,guerrilla_deploy,hide_forest,mounted_fire_move,spell_mastery
Culchan Riders of Tlazcotl	causes_fear,contempt,disciplined,guerrilla_deploy,hide_forest,immune_to_psychology,mounted_fire_move
Cultist of Khorne	causes_fear,encourages,hide_forest,mark_khorne
Cultist of Nurgle	causes_fear,encourages,hide_forest,mark_nurgle,regeneration
Cultist of Slaanesh	causes_fear,devastating_flanker,encourages,hide_forest,immune_to_psychology,mark_slaanesh,strider
Cultist of Tzeentch	causes_fear,encourages,hide_forest,mark_tzeentch
Cultists of Asaph (Beauty, Magic & Vengence)	causes_fear,encourages,hide_forest,mounted_fire_move,regeneration,undead
Cultists of Djaf (Death & War)	causes_fear,encourages,hide_forest,mounted_fire_move,undead
Cultists of Ptra (Sun & Light)	causes_fear,encourages,hide_forest,mounted_fire_move,undead
Cultists of Tzeentch	hide_forest,mark_tzeentch
Culverins	cant_run
Curs'd Ettin	causes_fear,causes_terror,guerrilla_deploy,strider
Curs'd Ettin (Runecaller)	causes_fear,causes_terror,guerrilla_deploy,strider
Cursed Company	causes_fear,fatigue_immune,hide_forest,undead
Cursed Islanders	causes_fear,charge_defense_vs_large,hide_forest,undead,yang
Cursed Jade Carriage	causes_terror,encourages,hide_forest,the_hunger,undead,yin
Cyclop	causes_fear,causes_terror,wallbreaker
Cygor	causes_fear,causes_terror,ignore_trees
Cylostra Direfin	causes_fear,causes_terror,charge_defense,encourages,flanking_immune,hide_forest,strider,undead
Da Acid Burpa (Colossal Squig)	causes_fear,causes_terror,squig
Da Big Un (Rogue Idol)	causes_fear,causes_terror,construct
Da Black Beard (Freeboota Big 'Uns)	hide_forest,unbreakable
Da Bronzen Bastardz (Scrap Shootaz)	hide_forest
Da Eight Peak Loonies (Night Goblins – Fanatics)	expendable,guerrilla_deploy,stalk,unbreakable
Da Immortulz	hide_forest,immune_to_psychology
Da Patcha	encourages,hide_forest
